dataset,model,pooling,probe,feature_dim,n_train,n_test,n_classes,seed,cv_folds,tuning_candidates,selection_metric,cv_score,best_params,MCC,AUROC,F1,Accuracy
iDNA_ABF/6mA,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,25668,11002,2,42,4,4,roc_auc,0.792111861103707,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4506624937184034,0.7945901062559034,0.7253174401879683,0.725322668605708
iPro-WAEL/Promoter_Arabidopsis_NonTATA,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,8267,3543,2,42,4,4,roc_auc,0.9272533240358298,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7083676144284484,0.9238458077402036,0.8540579559456414,0.8540784645780413
iPro-WAEL/Promoter_Arabidopsis_TATA,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,3063,1313,2,42,4,4,roc_auc,0.8956431801773871,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5826696642848269,0.8924487544337211,0.7907882545721362,0.814927646610815
iPro-WAEL/Promoter_B_amyloliquefaciens,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,1483,636,2,42,4,4,roc_auc,0.8803236098439156,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5288926836667555,0.8438436359680784,0.7639618776164603,0.7641509433962265
iPro-WAEL/Promoter_GM12878,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,10992,2750,2,42,4,4,roc_auc,0.8577180121999538,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6196404604463396,0.8739258181818181,0.8098175531158781,0.8098181818181818
iPro-WAEL/Promoter_HUVEC,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,11928,2982,2,42,4,4,roc_auc,0.9101933307873172,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7129853859382026,0.9202701116153662,0.8564680342075657,0.8564721663313213
iPro-WAEL/Promoter_Hela-S3,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,11736,2936,2,42,4,4,roc_auc,0.9127570932243044,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7146653775522502,0.9199178292213914,0.8572800698689389,0.8572888283378747
iPro-WAEL/Promoter_NHEK,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,8170,2044,2,42,4,4,roc_auc,0.8999019079392407,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6692964351909856,0.9067683181360364,0.8346354316264357,0.8346379647749511
iPro-WAEL/Promoter_R_capsulatus,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,7406,3175,2,42,4,4,roc_auc,0.7191775286463387,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3098602526668047,0.7224547192981481,0.6547332713037504,0.6551181102362205
mouse/mouse_TFBS_1,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,5668,2430,2,42,4,4,roc_auc,0.7033450072912433,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3302577821242342,0.7343670510931599,0.6649107126521524,0.6650205761316872
mouse/mouse_TFBS_2,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,47209,20233,2,42,4,4,roc_auc,0.8604136194654909,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5618721736104288,0.8674615832247873,0.780751503117284,0.7808036376217071
mouse/mouse_TFBS_3,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,2293,983,2,42,4,4,roc_auc,0.8330556373175563,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4710931443758429,0.8445225440034442,0.7354704357834247,0.7355035605289929
mouse/mouse_TFBS_4,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,1667,715,2,42,4,4,roc_auc,0.6621209596008748,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1861000308666147,0.6386085160321111,0.5929560353782859,0.593006993006993
mouse/mouse_TFBS_5,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,13180,5650,2,42,4,4,roc_auc,0.6500294187431105,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.226314733248266,0.6655987469653065,0.6129947337278181,0.6130973451327434
prom/promoter_all_300bps,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,41437,17759,2,42,4,4,roc_auc,0.9210704757946476,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7078154781977845,0.919236026346202,0.8538706727722201,0.8538769074835295
prom/promoter_all_70bps,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,41437,17759,2,42,4,4,roc_auc,0.8638979253548316,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5582987999828006,0.8608843279871831,0.7786835879300513,0.7788163747958782
prom/promoter_notata_300bps,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,37146,15920,2,42,4,4,roc_auc,0.96153038743761,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8011609141252057,0.9630632275700108,0.9004222064193927,0.9004396984924623
prom/promoter_notata_70bps,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,37146,15920,2,42,4,4,roc_auc,0.8715528131108854,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5834574943088527,0.874592765965506,0.7914455472953275,0.7915201005025125
prom/promoter_tata_300bps,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,4290,1840,2,42,4,4,roc_auc,0.681614812821731,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3010885573040047,0.7063628308128544,0.6505425492919847,0.6505434782608696
prom/promoter_tata_70bps,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,4290,1840,2,42,4,4,roc_auc,0.932932603195303,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7423080769435131,0.939079040642722,0.8699257787785812,0.8701086956521739
splice/acceptors,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,15525,6654,2,42,4,4,roc_auc,0.6837262577099672,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.260584845029856,0.6792496521566288,0.6298705879799135,0.630297565374211
splice/donors,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,15381,6592,2,42,4,4,roc_auc,0.7319829050385238,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3664092644115052,0.740414595530027,0.6824902650597447,0.6827973300970874
splice/splice_site_type_DNABERT,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,31933,13687,3,42,4,4,accuracy,0.600507376710078,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2683814221228974,0.7087072356964867,0.4887750920780598,0.6047344195221743
splice/splice_site_type_NT,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,20999,9001,3,42,4,4,accuracy,0.5193582360358888,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3023116230027678,0.7121340317945576,0.5342763576843405,0.5348294633929563
tf/Human_TFBS_1,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,24064,10314,2,42,4,4,roc_auc,0.8066355134092773,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4968942601756945,0.8216855202713899,0.7480842954127569,0.7482063215047509
tf/Human_TFBS_2,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,22870,9802,2,42,4,4,roc_auc,0.7966348139838972,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4679465127091049,0.810254589536358,0.7334279991394459,0.7336257906549684
tf/Human_TFBS_3,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,14699,6301,2,42,4,4,roc_auc,0.7392150865560534,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3617303704872057,0.745460700306781,0.6808272997168674,0.6808443104269164
tf/Human_TFBS_4,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,20505,8789,2,42,4,4,roc_auc,0.6735960683773463,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.238511318946919,0.6677696289748716,0.6187778762854159,0.6190692911594038
tf/Human_TFBS_5,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,14699,6301,2,42,4,4,roc_auc,0.8094245265066794,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4588930140170794,0.8017306675129589,0.7291357951275463,0.7292493255038883
virus/covid_variants,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,64168,27501,9,42,4,4,accuracy,0.203232140630844,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.1009752179604683,0.6144643052286006,0.2020432677855377,0.2038471328315334
iDHS-EL/DNase_I,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,711,306,2,42,4,4,roc_auc,0.847171135896219,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6718146718146718,0.8703882453882454,0.8359073359073359,0.869281045751634
iDHS-EL/DNase_I,InstaDeepAI/NTv3_650M_pre,max,linear,1536,711,306,2,42,4,4,roc_auc,0.840796056794811,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6802714562706733,0.8857786357786358,0.8392146017699115,0.8758169934640523
iDHS-EL/DNase_I,InstaDeepAI/NTv3_650M_pre,cls,linear,1536,711,306,2,42,4,4,roc_auc,0.701779349094289,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.374995129262439,0.7722543972543972,0.6821593153390388,0.7679738562091504
EMP/Yeast_H3,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,10475,4490,2,42,4,4,roc_auc,0.949234365863486,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.78964775380875,0.9553442525312686,0.8947662381204347,0.8948775055679288
EMP/Yeast_H3K14ac,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,23133,9915,2,42,4,4,roc_auc,0.844434597132886,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5446898229461915,0.8514172790020801,0.7723398480371382,0.7763993948562784
EMP/Yeast_H3K36me3,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,24415,10465,2,42,4,4,roc_auc,0.8680200053081,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.594718959356351,0.8711199027738608,0.796711888381104,0.799235547061634
EMP/Yeast_H3K4me1,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,22173,9504,2,42,4,4,roc_auc,0.8089818113445381,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5038865313868478,0.8195080256019202,0.7512357151330618,0.7548400673400674
EMP/Yeast_H3K4me2,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,21478,9205,2,42,4,4,roc_auc,0.7341632845000137,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.345696890971426,0.7421045110786643,0.6697427653606227,0.6899511135252581
EMP/Yeast_H3K4me3,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,25759,11040,2,42,4,4,roc_auc,0.7709017817499173,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4012637593459316,0.7773886481969938,0.7004415543229571,0.7024456521739131
EMP/Yeast_H3K79me3,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,20185,8652,2,42,4,4,roc_auc,0.8948313595699421,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6571548256452987,0.8987679538150348,0.8285287528005975,0.8294036061026352
EMP/Yeast_H3K9ac,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,19447,8335,2,42,4,4,roc_auc,0.8412823934714658,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5400030386926877,0.8469622204414657,0.7699135293237178,0.7732453509298141
EMP/Yeast_H4,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,10220,4381,2,42,4,4,roc_auc,0.958656807003042,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8260510781472872,0.9614976418081328,0.9129788394632016,0.913946587537092
genomic_benchmark/promoter_notata_251bps,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,27097,9034,2,42,4,4,roc_auc,0.9356603420263472,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7437882121799266,0.93842607651266,0.8699401960025649,0.8701571839716626
enhancers/enhancer,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,14968,400,2,42,4,4,roc_auc,0.9686973757091916,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.4106282486415249,0.7863749999999999,0.7004612644813764,0.7025
enhancers/enhancer_strength,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,14968,400,3,42,4,4,accuracy,0.8502137894174239,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3466501408716289,0.7138361111111111,0.5024691358024691,0.575
genomic_benchmark/enhancer_cohn,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,20843,6948,2,42,4,4,roc_auc,0.8323070624244038,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4932127027585412,0.8313645175328264,0.7465146360146907,0.7465457685664939
genomic_benchmark/enhancer_ensembl,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,123872,30970,2,42,4,4,roc_auc,0.8567878749147211,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.5601867897119958,0.8565755396313514,0.7798013852989134,0.7798837584759445
genomic_benchmark/open_chromatin_region,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,139804,34952,2,42,4,4,roc_auc,0.7660555182811923,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.4021666018830623,0.7692507937249691,0.7005212628574358,0.7007610437170977
EMP/Yeast_H4ac,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,23866,10229,2,42,4,4,roc_auc,0.8204760459420943,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4969378466697707,0.828851746115364,0.7483978675519639,0.7504154853846906
deep4mc/A.thaliana_4mC,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,156697,67157,2,42,4,4,roc_auc,0.7099873280305914,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.3069081814349624,0.7101963449266924,0.6534535515884476,0.6534538469556412
deep4mc/C.elegans_4mC,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,84926,36398,2,42,4,4,roc_auc,0.740608871282258,"{'clf__C': 10.0, 'clf__penalty': 'l2'}",0.3550767194163506,0.7412676772194877,0.6775361989425053,0.6775372273201824
deep4mc/D.melanogaster_4mC,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,126466,54200,2,42,4,4,roc_auc,0.7409540192187453,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3592641538565732,0.7412492463337919,0.6796300326830275,0.6796309963099632
deep4mc/E.coli_4mC,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,8681,3721,2,42,4,4,roc_auc,0.7191637439117011,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1829736737299332,0.7276976209547389,0.5679019997577778,0.8247782854071486
deep4mc/G.pickeringii_4mC,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,24053,10309,2,42,4,4,roc_auc,0.718404178461111,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1898655270913383,0.725539112933114,0.5569917247956518,0.8330584925792996
deep4mc/G.subterraneus_4mC,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,63567,27243,2,42,4,4,roc_auc,0.7011112332382505,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.1429398801645397,0.7098900647918409,0.5212461028393907,0.832690966486804
genomic_benchmark/coding,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,75000,25000,2,42,4,4,roc_auc,0.9843668878222224,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8810054463734001,0.9833344063999998,0.940307622188537,0.94032
genomic_benchmark/human_vs_worm,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,75000,25000,2,42,4,4,roc_auc,0.9940849408,"{'clf__C': 0.1, 'clf__penalty': 'l2'}",0.9288849966716132,0.9947001856,0.9644399043575668,0.96444
genomic_benchmark/regulatory_region_type,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,150000,57713,3,42,4,4,accuracy,0.6842666666666666,"{'clf__C': 1.0, 'clf__penalty': 'l2'}",0.5223924776112547,0.850205292945498,0.6838629169330582,0.6832256164122468
iDNA_ABF/5mC,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,3281,1407,2,42,4,4,roc_auc,0.8119791363615969,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5221555912725809,0.8355748092590198,0.7602270101181623,0.7604832977967306
iDNA_ABF/6mA,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,25668,11002,2,42,4,4,roc_auc,0.8729449285985722,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5793547230957182,0.8766870269757434,0.7896736037581487,0.7896746046173423
iPro-WAEL/Promoter_Arabidopsis_NonTATA,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,8267,3543,2,42,4,4,roc_auc,0.9831137249418084,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8833872511509416,0.9867883367981513,0.9415674886220486,0.9415749364944962
iPro-WAEL/Promoter_Arabidopsis_TATA,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,3063,1313,2,42,4,4,roc_auc,0.9764464188755748,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.841890410755091,0.9736116266600676,0.9208804931459078,0.9284082254379284
iPro-WAEL/Promoter_B_amyloliquefaciens,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,1483,636,2,42,4,4,roc_auc,0.913054927996713,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6635252933375545,0.9124630400601248,0.8317605903657648,0.8317610062893082
iPro-WAEL/Promoter_GM12878,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,10992,2750,2,42,4,4,roc_auc,0.9868651330913684,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8981856187769403,0.987571305785124,0.9490908013821912,0.9490909090909092
iPro-WAEL/Promoter_HUVEC,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,11928,2982,2,42,4,4,roc_auc,0.9920430249729992,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.9222405218538277,0.9932746490118894,0.9610990754968888,0.9610999329309188
iPro-WAEL/Promoter_Hela-S3,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,11736,2936,2,42,4,4,roc_auc,0.9891992152740896,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.9060080038418966,0.9906492920728492,0.9529969262295082,0.9529972752043596
iPro-WAEL/Promoter_NHEK,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,8170,2044,2,42,4,4,roc_auc,0.9764802384053606,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8454805061418375,0.9744467124436564,0.922696960557622,0.9227005870841488
iPro-WAEL/Promoter_R_capsulatus,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,7406,3175,2,42,4,4,roc_auc,0.7784472832162527,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3931523948736677,0.7842442129528567,0.6963013833743774,0.6966929133858267
mouse/mouse_TFBS_1,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,5668,2430,2,42,4,4,roc_auc,0.8773178583666021,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6168245523235746,0.8905519145116767,0.8070936556875177,0.8074074074074075
mouse/mouse_TFBS_2,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,47209,20233,2,42,4,4,roc_auc,0.9667403593653096,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8178019650391748,0.969538985799714,0.9085274707344504,0.9085652152424256
mouse/mouse_TFBS_3,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,2293,983,2,42,4,4,roc_auc,0.954221948698026,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7905143629438943,0.9703483847465766,0.895211777795027,0.8952187182095626
mouse/mouse_TFBS_4,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,1667,715,2,42,4,4,roc_auc,0.8986350464755386,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6471496762537878,0.8919769024928406,0.822021125007595,0.8223776223776224
mouse/mouse_TFBS_5,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,13180,5650,2,42,4,4,roc_auc,0.8225731102740492,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.479717835412821,0.8183217479833972,0.739530471955936,0.7396460176991151
prom/promoter_all_300bps,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,41437,17759,2,42,4,4,roc_auc,0.973829608551843,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.8394309119070964,0.9723255741099812,0.9196398535408568,0.9196463764851625
prom/promoter_all_70bps,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,41437,17759,2,42,4,4,roc_auc,0.898014094103412,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6274738273163768,0.8968711792375775,0.8136523692386908,0.8136719409876683
prom/promoter_notata_300bps,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,37146,15920,2,42,4,4,roc_auc,0.9940855681718184,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.9375234824973218,0.9950870558824274,0.9687171532792568,0.968718592964824
prom/promoter_notata_70bps,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,37146,15920,2,42,4,4,roc_auc,0.9193192101117008,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6786885480458349,0.9196507348299284,0.839316241906263,0.839321608040201
prom/promoter_tata_300bps,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,4290,1840,2,42,4,4,roc_auc,0.8720842682368508,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5980649649534495,0.8790116965973536,0.7988728845906141,0.7989130434782609
prom/promoter_tata_70bps,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,4290,1840,2,42,4,4,roc_auc,0.8545393017337954,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5991711305808171,0.8793259688090735,0.7994133306705041,0.7994565217391304
splice/acceptors,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,15525,6654,2,42,4,4,roc_auc,0.9499452243702788,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7979571618189912,0.9421344934135631,0.8984512392421609,0.8985572587917042
splice/donors,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,15381,6592,2,42,4,4,roc_auc,0.942942768121931,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7925704406627512,0.945334235428403,0.896233651763872,0.8962378640776699
splice/splice_site_type_DNABERT,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,31933,13687,3,42,4,4,accuracy,0.7517928958882315,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5837078023040161,0.8736668859255938,0.7168499369886226,0.7606487908234091
splice/splice_site_type_NT,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,20999,9001,3,42,4,4,accuracy,0.7056529588402326,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5818301123421491,0.8684509893506401,0.7211674150049842,0.7211420953227419
tf/Human_TFBS_1,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,24064,10314,2,42,4,4,roc_auc,0.8779747800192395,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6028950156670669,0.8845227850158879,0.8013018986825549,0.8013379872018616
tf/Human_TFBS_2,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,22870,9802,2,42,4,4,roc_auc,0.8611474241540771,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5655766085976071,0.8682249698904666,0.7825212329830893,0.7825953886961845
tf/Human_TFBS_3,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,14699,6301,2,42,4,4,roc_auc,0.8480842604591596,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5492943643340676,0.8534386161107836,0.7746359434338843,0.7746389461990161
tf/Human_TFBS_4,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,20505,8789,2,42,4,4,roc_auc,0.7741840806097628,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4105568615023988,0.7799719650801098,0.7051447156293946,0.7051996814199568
tf/Human_TFBS_5,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,14699,6301,2,42,4,4,roc_auc,0.8917592075566072,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.6232329139719505,0.8940074453562236,0.8114119437278298,0.8114584986510078
virus/covid_variants,InstaDeepAI/NTv3_650M_pre,mean,linear,1536,64168,27501,9,42,4,4,accuracy,0.5453964592943523,"{'clf__C': 10.0, 'clf__penalty': 'l2'}",0.4982370128054937,0.8648481727550662,0.5579148033467659,0.5553616232137013
EMP/Yeast_H3,InstaDeepAI/NTv3_650M_pre,max,linear,1536,10475,4490,2,42,4,4,roc_auc,0.9268634842143092,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.7352531268612269,0.933037522334723,0.8676265634306135,0.867706013363029
EMP/Yeast_H3K14ac,InstaDeepAI/NTv3_650M_pre,max,linear,1536,23133,9915,2,42,4,4,roc_auc,0.827561237219056,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5194320537441992,0.8324973003735698,0.7596928289499556,0.7637922339889057
EMP/Yeast_H3K36me3,InstaDeepAI/NTv3_650M_pre,max,linear,1536,24415,10465,2,42,4,4,roc_auc,0.8514521158702935,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.5719138525496817,0.8549540416418223,0.7855030154904556,0.7879598662207358
EMP/Yeast_H3K4me1,InstaDeepAI/NTv3_650M_pre,max,linear,1536,22173,9504,2,42,4,4,roc_auc,0.7928123173217234,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.4977961236497233,0.8040344097235865,0.7485317384862107,0.7516835016835017
EMP/Yeast_H3K4me2,InstaDeepAI/NTv3_650M_pre,max,linear,1536,21478,9205,2,42,4,4,roc_auc,0.7000153605789672,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.2856022465250536,0.7033030831439216,0.6411892030442187,0.6602933188484519
EMP/Yeast_H3K4me3,InstaDeepAI/NTv3_650M_pre,max,linear,1536,25759,11040,2,42,4,4,roc_auc,0.7469942338570512,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.3796305456934944,0.7547247322592667,0.6898032064432794,0.691304347826087
EMP/Yeast_H3K79me3,InstaDeepAI/NTv3_650M_pre,max,linear,1536,20185,8652,2,42,4,4,roc_auc,0.8754543896414979,"{'clf__C': 0.01, 'clf__penalty': 'l2'}",0.621705330966474,0.8817948181413342,0.8107002287005879,0.8118354137771614
